,priceoff,quantity,Address,upc,zip_code,storeAddress,Store_Latitude,Store_Longitude
0,50% off,Limited Stock,"1020 Broad St Philadelphia, PA",190198000000,19146,1020+Broad+St+Philadelphia+PA+19146,39.9382644,-75.167341
1,50% off,Limited Stock,"1128 CHESTNUT ST Philadelphia, PA",190198000000,19107,1128+CHESTNUT+ST+Philadelphia+PA+19107,39.9499352,-75.1599648
2,50% off,Out of Stock,"800 Christiana Mall Newark, DE",190198000000,19702,800+Christiana+Mall+Newark+DE+19702,39.6782901,-75.650001
3,50% off,Out of Stock,"1050 Brandywine Pkwy Wilmington, DE",190198000000,19803,1050+Brandywine+Pkwy+Wilmington+DE+19803,39.8311059,-75.540419
4,50% off,Out of Stock,"600 Hatton Dr Glen Mills, PA",190198000000,19342,600+Hatton+Dr+Glen+Mills+PA+19342,39.8804646,-75.527488
5,50% off,In Stock,"1200 Baltimore Pike Springfield, PA",190198000000,19064,1200+Baltimore+Pike+Springfield+PA+19064,39.9152213,-75.3500623
6,50% off,In Stock,"857 Baltimore Pike Springfield, PA",190198000000,19064,857+Baltimore+Pike+Springfield+PA+19064,39.9150729,-75.3347068
7,50% off,In Stock,"201 Sunrise Blvd Exton, PA",190198000000,19341,201+Sunrise+Blvd+Exton+PA+19341,40.0391607,-75.6286283
8,50% off,In Stock,"455 Carnegie Blvd Malvern, PA",190198000000,19355,455+Carnegie+Blvd+Malvern+PA+19355,40.0487055,-75.520573
9,50% off,In Stock,"180 Eagleview Blvd Exton, PA",190198000000,19341,180+Eagleview+Blvd+Exton+PA+19341,40.0520386,-75.6660871
10,50% off,In Stock,"675 Woodbury Glassboro Rd Sewell, NJ",190198000000,8080,675+Woodbury+Glassboro+Rd+Sewell+NJ+08080,39.7645878,-75.1313698
11,50% off,In Stock,"1 Mifflin St Philadelphia, PA",190198000000,19148,1+Mifflin+St+Philadelphia+PA+19148,39.9244293,-75.1459644
12,50% off,In Stock,"1900 Deptford Center Rd Deptford, NJ",190198000000,8096,1900+Deptford+Center+Rd+Deptford+NJ+08096,39.8301763,-75.0912278
13,50% off,In Stock,"4000 Monument Rd Philadelphia, PA",190198000000,19131,4000+Monument+Rd+Philadelphia+PA+19131,40.007232,-75.2128033
14,50% off,In Stock,"160 W Dekalb Pike King of Prussia, PA",190198000000,19406,160+W+Dekalb+Pike+King+of+Prussia+PA+19406,40.0954635,-75.3661764
15,50% off,In Stock,"200 Mill Road Phoenixville, PA",190198000000,19460,200+Mill+Road+Phoenixville+PA+19460,40.1308593,-75.4539543
16,25% off,In Stock,"704 W Lancaster Ave Wayne, PA",190198000000,19087,704+W+Lancaster+Ave+Wayne+PA+19087,40.0454165,-75.4087969
17,25% off,In Stock,"1900 CHESTNUT ST Philadelphia, PA",190198000000,19103,1900+CHESTNUT+ST+Philadelphia+PA+19103,39.9516748,-75.172254
18,25% off,In Stock,"2001 Pennsylvania Ave Philadelphia, PA",190198000000,19130,2001+Pennsylvania+Ave+Philadelphia+PA+19130,39.9616047,-75.1726872
19,25% off,In Stock,"456 N 5th St Philadelphia, PA",190198000000,19123,456+N+5th+St+Philadelphia+PA+19123,39.9606101,-75.1476062
20,50% off,Limited Stock,"4001 Black Horse Pike Turnersville, NJ",190198000000,8012,4001+Black+Horse+Pike+Turnersville+NJ+08012,39.7327433,-75.0397582
21,50% off,Limited Stock,"403 Constant Friendship Blvd Abingdon, MD",190198000000,21009,403+Constant+Friendship+Blvd+Abingdon+MD+21009,39.4597357,-76.3165092
22,50% off,In Stock,"148 John Hunn Brown Rd Dover, DE",190198000000,19901,148+John+Hunn+Brown+Rd+Dover+DE+19901,39.1599477,-75.5107459
23,50% off,In Stock,"2100 N 2nd St Millville, NJ",190198000000,8332,2100+N+2nd+St+Millville+NJ+08332,39.4201084,-75.0404884
24,50% off,In Stock,"28539 Marlboro Ave Easton, MD",190198000000,21601,28539+Marlboro+Ave+Easton+MD+21601,38.7818476,-76.0870499
25,50% off,In Stock,"487 Cross Keys Rd Sicklerville, NJ",190198000000,8081,487+Cross+Keys+Rd+Sicklerville+NJ+08081,39.7473118,-74.9948457
26,50% off,In Stock,"580 Marketplace Dr Bel Air, MD",190198000000,21014,580+Marketplace+Dr+Bel+Air+MD+21014,39.5257475,-76.3508851
27,50% off,In Stock,"380 Consumer Sq Mays Landing, NJ",190198000000,8330,380+Consumer+Sq+Mays+Landing+NJ+08330,39.4513134,-74.6338215
28,50% off,In Stock,"1330 Martin Blvd Middle River, MD",190198000000,21220,1330+Martin+Blvd+Middle+River+MD+21220,39.3350921,-76.448376
29,50% off,In Stock,"5230 Campbell Blvd Nottingham, MD",190198000000,21236,5230+Campbell+Blvd+Nottingham+MD+21236,39.3711591,-76.4514074
30,50% off,In Stock,"1139 White Horse Rd Voorhees, NJ",190198000000,8043,1139+White+Horse+Rd+Voorhees+NJ+08043,39.8503623,-74.9839159
31,25% off,In Stock,"1025 Middleton Rd Aberdeen, MD",190198000000,21001,1025+Middleton+Rd+Aberdeen+MD+21001,39.5206164,-76.178555
32,25% off,In Stock,"125 E North Pointe Dr Salisbury, MD",190198000000,21804,125+E+North+Pointe+Dr+Salisbury+MD+21804,38.4154636,-75.559728
33,50% off,In Stock,"3100 14th St NW Washington, DC",190198000000,20010,3100+14th+St+NW+Washington+DC+20010,38.9295555,-77.0332379
34,50% off,In Stock,"3505 Connecticut Ave NW Washington, DC",190198000000,20008,3505+Connecticut+Ave+NW+Washington+DC+20008,38.9358456,-77.0580213
35,50% off,In Stock,"3500 East West Hwy Ste 1200 Hyattsville, MD",190198000000,20782,3500+East+West+Hwy+Ste+1200+Hyattsville+MD+20782,38.9685305,-76.9551242
36,25% off,In Stock,"1346 E 53rd St Chicago, IL",190198000000,60615,1346+E+53rd+St+Chicago+IL+60615,41.7997378,-87.59352
37,50% off,In Stock,"7828 Georgia Ave NW Washington, DC",190198000000,20012,7828+Georgia+Ave+NW+Washington+DC+20012,38.9844847,-77.0269171
38,25% off,In Stock,"7501 Baltimore Ave College Park, MD",190198000000,20740,7501+Baltimore+Ave+College+Park+MD+20740,38.9824509,-76.9371325
39,50% off,In Stock,"3101 Richmond Hwy Alexandria, VA",190198000000,22305,3101+Richmond+Hwy+Alexandria+VA+22305,38.8343895,-77.0494303
40,25% off,In Stock,"6831 Wisconsin Ave Bethesda, MD",190198000000,20815,6831+Wisconsin+Ave+Bethesda+MD+20815,38.978257,-77.0905313
41,50% off,In Stock,"6100 Greenbelt Rd Greenbelt, MD",190198000000,20770,6100+Greenbelt+Rd+Greenbelt+MD+20770,38.9993829,-76.9078611
42,50% off,In Stock,"3101 Donnell Dr District Heights, MD",190198000000,20747,3101+Donnell+Dr+District+Heights+MD+20747,38.8491227,-76.8870489
43,50% off,In Stock,"5115 Leesburg Pike Falls Church, VA",190198000000,22041,5115+Leesburg+Pike+Falls+Church+VA+22041,38.8444863,-77.1187632
44,50% off,In Stock,"6100 Arlington Blvd Falls Church, VA",190198000000,22044,6100+Arlington+Blvd+Falls+Church+VA+22044,38.8681122,-77.1420097
45,50% off,In Stock,"11160 Veirs Mill Rd Silver Spring, MD",190198000000,20902,11160+Veirs+Mill+Rd+Silver+Spring+MD+20902,39.0368361,-77.0548273
46,50% off,In Stock,"10500 Campus Way S Upper Marlboro, MD",190198000000,20774,10500+Campus+Way+S+Upper+Marlboro+MD+20774,38.8962324,-76.8272268
47,50% off,In Stock,"10401 Martin Luther King Jr Hwy Bowie, MD",190198000000,20720,10401+Martin+Luther+King+Jr+Hwy+Bowie+MD+20720,38.9534003,-76.825064
48,50% off,In Stock,"12000 Cherry Hill Rd Silver Spring, MD",190198000000,20904,12000+Cherry+Hill+Rd+Silver+Spring+MD+20904,39.0515481,-76.9567446
49,25% off,In Stock,"500 S. Washington St Falls Church, VA",190198000000,22046,500+S.+Washington+St+Falls+Church+VA+22046,38.8798176,-77.177723
50,50% off,In Stock,"6600 Richmond Hwy Alexandria, VA",190198000000,22306,6600+Richmond+Hwy+Alexandria+VA+22306,38.7754397,-77.0828878
51,50% off,In Stock,"5700 Bou Ave Rockville, MD",190198000000,20852,5700+Bou+Ave+Rockville+MD+20852,39.0560695,-77.1148974
52,50% off,In Stock,"2905 District Ave S Fairfax, VA",190198000000,22031,2905+District+Ave+S+Fairfax+VA+22031,38.8730895,-77.2295126
53,25% off,In Stock,"250 NW 13th St Gainesville, FL",190198000000,32601,250+NW+13th+St+Gainesville+FL+32601,29.6536033,-82.3400178
54,50% off,In Stock,"3970 SW Archer Rd Gainesville, FL",190198000000,32608,3970+SW+Archer+Rd+Gainesville+FL+32608,29.6215071,-82.3843422
55,50% off,In Stock,"9525 Crosshill Blvd Jacksonville, FL",190198000000,32222,9525+Crosshill+Blvd+Jacksonville+FL+32222,30.196381,-81.824266
56,25% off,In Stock,"1490 County Rd 220 Orange Park, FL",190198000000,32003,1490+County+Rd+220+Orange+Park+FL+32003,30.1043852,-81.7080064
57,50% off,In Stock,"6331 Roosevelt Blvd Jacksonville, FL",190198000000,32244,6331+Roosevelt+Blvd+Jacksonville+FL+32244,30.2354031,-81.6943881
58,50% off,In Stock,"10490 San Jose Blvd Jacksonville, FL",190198000000,32257,10490+San+Jose+Blvd+Jacksonville+FL+32257,30.1881625,-81.6297956
59,25% off,In Stock,"1815 Norman Dr Valdosta, GA",190198000000,31601,1815+Norman+Dr+Valdosta+GA+31601,30.8431284,-83.3159716
60,50% off,In Stock,"9041 Southside Blvd Jacksonville, FL",190198000000,32256,9041+Southside+Blvd+Jacksonville+FL+32256,30.1934991,-81.5496912
61,25% off,Out of Stock,"444 Monument Rd Jacksonville, FL",190198000000,32225,444+Monument+Rd+Jacksonville+FL+32225,30.3294766,-81.5481767
62,50% off,Out of Stock,"4567 River City Dr Jacksonville, FL",190198000000,32246,4567+River+City+Dr+Jacksonville+FL+32246,30.260905,-81.524412
63,50% off,Out of Stock,"13740 Beach Blvd Jacksonville, FL",190198000000,32224,13740+Beach+Blvd+Jacksonville+FL+32224,30.2860411,-81.4566786
64,25% off,Out of Stock,"463737 State Rd 200 Yulee, FL",190198000000,32097,463737+State+Rd+200+Yulee+FL+32097,30.6303019,-81.5533009
65,50% off,Out of Stock,"2000 SW College Rd Ocala, FL",190198000000,34471,2000+SW+College+Rd+Ocala+FL+34471,29.1741831,-82.1565751
66,50% off,Out of Stock,"490 Marsh Landing Pkwy Jacksonville Beach, FL",190198000000,32250,490+Marsh+Landing+Pkwy+Jacksonville+Beach+FL+32250,30.2533467,-81.3902886
67,50% off,Out of Stock,"1440 US Hwy 1 S Saint Augustine, FL",190198000000,32084,1440+US+Hwy+1+S+Saint+Augustine+FL+32084,29.876249,-81.3222115
68,25% off,Out of Stock,"716 N US Highway 441 The Villages, FL",190198000000,32159,716+N+US+Highway+441+The+Villages+FL+32159,28.9333282,-81.9405488
69,50% off,Out of Stock,"5100 E Highway 100 Palm Coast, FL",190198000000,32164,5100+E+Highway+100+Palm+Coast+FL+32164,29.4778571,-81.2190077
70,50% off,Out of Stock,"2120 Apalachee Pkwy Tallahassee, FL",190198000000,32301,2120+Apalachee+Pkwy+Tallahassee+FL+32301,30.4331293,-84.244508
71,50% off,Out of Stock,"3700 Bradfordville Rd Tallahassee, FL",190198000000,32309,3700+Bradfordville+Rd+Tallahassee+FL+32309,30.5610264,-84.2148498
72,50% off,Out of Stock,"200 Glynn Isle Brunswick, GA",190198000000,31525,200+Glynn+Isle+Brunswick+GA+31525,31.201287,-81.479837
73,50% off,Limited Stock,"5800 20th St Vero Beach, FL",190198000000,32966,5800+20th+St+Vero+Beach+FL+32966,27.6407815,-80.4477337
74,50% off,Limited Stock,"886 W State Road 436 Altamonte Springs, FL",190198000000,32714,886+W+State+Road+436+Altamonte+Springs+FL+32714,28.6623843,-81.41801
75,50% off,Out of Stock,"250 Crockett Blvd Merritt Island, FL",190198000000,32953,250+Crockett+Blvd+Merritt+Island+FL+32953,28.3862608,-80.705155
76,50% off,Out of Stock,"8455 N Wickham Rd Melbourne, FL",190198000000,32940,8455+N+Wickham+Rd+Melbourne+FL+32940,28.2277913,-80.7198825
77,50% off,Out of Stock,"3055 Columbia Blvd Titusville, FL",190198000000,32780,3055+Columbia+Blvd+Titusville+FL+32780,28.551259,-80.8414114
78,50% off,Out of Stock,"325 N Alafaya Trl Orlando, FL",190198000000,32828,325+N+Alafaya+Trl+Orlando+FL+32828,28.5516528,-81.2017897
79,50% off,Out of Stock,"820 Oviedo Mall Blvd Oviedo, FL",190198000000,32765,820+Oviedo+Mall+Blvd+Oviedo+FL+32765,28.6575394,-81.235081
80,50% off,Out of Stock,"3770 N Goldenrod Rd Winter Park, FL",190198000000,32792,3770+N+Goldenrod+Rd+Winter+Park+FL+32792,28.5948493,-81.2878411
81,50% off,Out of Stock,"718 Maguire Blvd Orlando, FL",190198000000,32803,718+Maguire+Blvd+Orlando+FL+32803,28.5556661,-81.3450764
82,50% off,Out of Stock,"120 W Grant St Orlando, FL",190198000000,32806,120+W+Grant+St+Orlando+FL+32806,28.5156994,-81.3800952
83,50% off,Out of Stock,"2155 Town Center Blvd Orlando, FL",190198000000,32837,2155+Town+Center+Blvd+Orlando+FL+32837,28.3702079,-81.407636
84,50% off,Out of Stock,"4410 S Highway 17 92 Casselberry, FL",190198000000,32707,4410+S+Highway+17+92+Casselberry+FL+32707,28.6715157,-81.3409728
85,50% off,Out of Stock,"4750 Millenia Plaza Way Orlando, FL",190198000000,32839,4750+Millenia+Plaza+Way+Orlando+FL+32839,28.4932073,-81.4308171
86,50% off,Out of Stock,"4795 W Irlo Bronson Memorial Hwy Kissimmee, FL",190198000000,34746,4795+W+Irlo+Bronson+Memorial+Hwy+Kissimmee+FL+34746,28.3319906,-81.4713239
87,50% off,Out of Stock,"1201 WP Ball Blvd Sanford, FL",190198000000,32771,1201+WP+Ball+Blvd+Sanford+FL+32771,28.797932,-81.3367906
88,50% off,Out of Stock,"2575 Enterprise Rd Orange City, FL",190198000000,32763,2575+Enterprise+Rd+Orange+City+FL+32763,28.9164677,-81.2923131
89,25% off,Out of Stock,"2750 W New Haven Ave Melbourne Village, FL",190198000000,32904,2750+W+New+Haven+Ave+Melbourne+Village+FL+32904,28.0805959,-80.6654641
90,25% off,Out of Stock,"4305 Norfolk Pkwy Melbourne, FL",190198000000,32904,4305+Norfolk+Pkwy+Melbourne+FL+32904,28.0384175,-80.6607476
91,25% off,Out of Stock,"880 Sand Lake Rd Orlando, FL",190198000000,32809,880+Sand+Lake+Rd+Orlando+FL+32809,28.4495914,-81.3911475
92,25% off,Out of Stock,"4155 W Lake Mary Blvd Lake Mary, FL",190198000000,32746,4155+W+Lake+Mary+Blvd+Lake+Mary+FL+32746,28.7543383,-81.3497385
93,50% off,Limited Stock,"8201 Federated West Roadway Plantation, FL",190198000000,33324,8201+Federated+West+Roadway+Plantation+FL+33324,26.1176122,-80.2587905
94,50% off,Limited Stock,"5900 State Rd 7 Lake Worth, FL",190198000000,33449,5900+State+Rd+7+Lake+Worth+FL+33449,26.5928806,-80.2023259
95,50% off,Limited Stock,"16901 Miramar Pkwy Miramar, FL",190198000000,33027,16901+Miramar+Pkwy+Miramar+FL+33027,25.9807775,-80.3719545
96,50% off,Out of Stock,"4400 N State Rd 7 Coral Springs, FL",190198000000,33073,4400+N+State+Rd+7+Coral+Springs+FL+33073,26.1808068,-80.2030026
97,50% off,Out of Stock,"3599 W Hillsboro Blvd Deerfield Beach, FL",190198000000,33442,3599+W+Hillsboro+Blvd+Deerfield+Beach+FL+33442,26.3199681,-80.1510572
98,50% off,Out of Stock,"7730 W Commercial Blvd Lauderhill, FL",190198000000,33351,7730+W+Commercial+Blvd+Lauderhill+FL+33351,26.1910894,-80.2535485
99,50% off,Out of Stock,"1200 S Federal Hwy Deerfield Beach, FL",190198000000,33441,1200+S+Federal+Hwy+Deerfield+Beach+FL+33441,26.3013764,-80.0929907
100,50% off,Out of Stock,"12801 W Sunrise Blvd Sunrise, FL",190198000000,33323,12801+W+Sunrise+Blvd+Sunrise+FL+33323,26.1491963,-80.324785
101,50% off,Out of Stock,"3200 N Federal Hwy Fort Lauderdale, FL",190198000000,33306,3200+N+Federal+Hwy+Fort+Lauderdale+FL+33306,26.168998,-80.1158046
102,50% off,Out of Stock,"1200 Linton Blvd Delray Beach, FL",190198000000,33444,1200+Linton+Blvd+Delray+Beach+FL+33444,26.4369647,-80.0850952
103,50% off,Out of Stock,"5800 S University Dr Davie, FL",190198000000,33328,5800+S+University+Dr+Davie+FL+33328,26.0469738,-80.2482498
104,50% off,Out of Stock,"10201 Hagen Ranch Rd Boynton Beach, FL",190198000000,33437,10201+Hagen+Ranch+Rd+Boynton+Beach+FL+33437,26.5254035,-80.1657086
105,50% off,Out of Stock,"11253 Pines Blvd Pembroke Pines, FL",190198000000,33026,11253+Pines+Blvd+Pembroke+Pines+FL+33026,26.0095264,-80.2988505
106,50% off,Out of Stock,"3251 Hollywood Blvd Hollywood, FL",190198000000,33021,3251+Hollywood+Blvd+Hollywood+FL+33021,26.0126567,-80.1737008
107,50% off,Out of Stock,"650 N Congress Ave Boynton Beach, FL",190198000000,33426,650+N+Congress+Ave+Boynton+Beach+FL+33426,26.5334903,-80.0878883
108,50% off,Out of Stock,"21265 Biscayne Blvd Aventura, FL",190198000000,33180,21265+Biscayne+Blvd+Aventura+FL+33180,25.9716938,-80.1402415
109,25% off,Out of Stock,"5900 Lake Worth Rd Greenacres, FL",190198000000,33463,5900+Lake+Worth+Rd+Greenacres+FL+33463,26.6179012,-80.1371012
110,25% off,Out of Stock,"5601 NW 183rd St Miami Gardens, FL",190198000000,33055,5601+NW+183rd+St+Miami+Gardens+FL+33055,25.9401941,-80.2904917
111,50% off,Limited Stock,"15880 San Carlos Blvd Fort Myers, FL",190198000000,33908,15880+San+Carlos+Blvd+Fort+Myers+FL+33908,26.5097326,-81.9451276
112,50% off,Limited Stock,"3625 W Gandy Blvd Tampa, FL",190198000000,33611,3625+W+Gandy+Blvd+Tampa+FL+33611,27.8951569,-82.505222
113,50% off,Out of Stock,"1890 NE Pine Island Rd Cape Coral, FL",190198000000,33909,1890+NE+Pine+Island+Rd+Cape+Coral+FL+33909,26.6689927,-81.9328507
114,50% off,Out of Stock,"2430 Santa Barbara Blvd Cape Coral, FL",190198000000,33914,2430+Santa+Barbara+Blvd+Cape+Coral+FL+33914,26.6068666,-81.9771386
115,50% off,Out of Stock,"13711 S Tamiami Trl Fort Myers, FL",190198000000,33912,13711+S+Tamiami+Trl+Fort+Myers+FL+33912,26.5438756,-81.8695905
116,50% off,Out of Stock,"10000 Gulf Center Dr Fort Myers, FL",190198000000,33913,10000+Gulf+Center+Dr+Fort+Myers+FL+33913,26.4831387,-81.7870751
117,50% off,Out of Stock,"8040 Mediterranean Dr Estero, FL",190198000000,33928,8040+Mediterranean+Dr+Estero+FL+33928,26.4066905,-81.8059054
118,50% off,Out of Stock,"2415 Tarpon Bay Blvd Naples, FL",190198000000,34119,2415+Tarpon+Bay+Blvd+Naples+FL+34119,26.2701935,-81.7399005
119,50% off,Out of Stock,"2324 Pine Ridge Rd Naples, FL",190198000000,34109,2324+Pine+Ridge+Rd+Naples+FL+34109,26.2090335,-81.7712607
120,50% off,Out of Stock,"5350 Fruitville Rd Sarasota, FL",190198000000,34232,5350+Fruitville+Rd+Sarasota+FL+34232,27.3361561,-82.4625827
121,50% off,Out of Stock,"101 N Cattlemen Rd Sarasota, FL",190198000000,34243,101+N+Cattlemen+Rd+Sarasota+FL+34243,27.3867786,-82.458551
122,25% off,Out of Stock,"9350 Dynasty Dr Fort Myers, FL",190198000000,33905,9350+Dynasty+Dr+Fort+Myers+FL+33905,26.6169564,-81.7989494
123,50% off,Out of Stock,"10150 Bloomingdale Ave Riverview, FL",190198000000,33578,10150+Bloomingdale+Ave+Riverview+FL+33578,27.8958915,-82.3334947
124,50% off,Out of Stock,"187 Brandon Town Center Dr Brandon, FL",190198000000,33511,187+Brandon+Town+Center+Dr+Brandon+FL+33511,27.9360867,-82.3233147
125,50% off,Out of Stock,"3570 Harden Blvd Lakeland, FL",190198000000,33803,3570+Harden+Blvd+Lakeland+FL+33803,27.999721,-81.9724013
126,50% off,Out of Stock,"8151 Dr Martin Luther King St N Saint Petersburg, FL",190198000000,33702,8151+Dr+Martin+Luther+King+St+N+Saint+Petersburg+FL+33702,27.8462942,-82.6436922
127,25% off,Out of Stock,"1400A Tamiami Trl Port Charlotte, FL",190198000000,33948,1400A+Tamiami+Trl+Port+Charlotte+FL+33948,27.0124752,-82.1415714
128,25% off,Out of Stock,"4271 Tamiami Trl S Venice, FL",190198000000,34293,4271+Tamiami+Trl+S+Venice+FL+34293,27.0522673,-82.3910975
129,25% off,Out of Stock,"8401 S Tamiami Trl Sarasota, FL",190198000000,34238,8401+S+Tamiami+Trl+Sarasota+FL+34238,27.2285863,-82.4927037
130,25% off,Out of Stock,"6150 14th St W Bradenton, FL",190198000000,34207,6150+14th+St+W+Bradenton+FL+34207,27.4316522,-82.5781737
131,50% off,Out of Stock,"7150 US 19 N Pinellas Park, FL",190198000000,33781,7150+US+19+N+Pinellas+Park+FL+33781,27.8363143,-82.6842888
132,50% off,Out of Stock,"4450 Park St N Saint Petersburg, FL",190198000000,33709,4450+Park+St+N+Saint+Petersburg+FL+33709,27.8120778,-82.7564461
133,50% off,Out of Stock,"10500 Ulmerton Rd Largo, FL",190198000000,33771,10500+Ulmerton+Rd+Largo+FL+33771,27.8930117,-82.7847344
134,50% off,Out of Stock,"1544 N Dale Mabry Hwy Tampa, FL",190198000000,33607,1544+N+Dale+Mabry+Hwy+Tampa+FL+33607,27.9565652,-82.5087347
135,50% off,Out of Stock,"2747 Gulf To Bay Blvd Clearwater, FL",190198000000,33759,2747+Gulf+To+Bay+Blvd+Clearwater+FL+33759,27.9585891,-82.7240926
136,50% off,Out of Stock,"11627 W Hillsborough Ave Tampa, FL",190198000000,33635,11627+W+Hillsborough+Ave+Tampa+FL+33635,28.016204,-82.6127331
137,50% off,Out of Stock,"900 E Lake Rd Palm Harbor, FL",190198000000,34685,900+E+Lake+Rd+Palm+Harbor+FL+34685,28.0634006,-82.7076828
138,50% off,Out of Stock,"15240 N Dale Mabry Hwy Tampa, FL",190198000000,33618,15240+N+Dale+Mabry+Hwy+Tampa+FL+33618,28.0891267,-82.5052781
139,25% off,Out of Stock,"6295 W Waters Ave Tampa, FL",190198000000,33634,6295+W+Waters+Ave+Tampa+FL+33634,28.0281721,-82.5488493
140,25% off,Out of Stock,"13658 University Plaza St Tampa, FL",190198000000,33613,13658+University+Plaza+St+Tampa+FL+33613,28.0720124,-82.4278292
141,50% off,Limited Stock,"531 Brookwood Village Homewood, AL",190198000000,35209,531+Brookwood+Village+Homewood+AL+35209,33.467142,-86.7750998
142,50% off,Out of Stock,"4616 Highway 280 Birmingham, AL",190198000000,35242,4616+Highway+280+Birmingham+AL+35242,33.425259,-86.7125552
143,50% off,Out of Stock,"5561 Grove Blvd Birmingham, AL",190198000000,35226,5561+Grove+Blvd+Birmingham+AL+35226,33.3616601,-86.8532462
144,50% off,Out of Stock,"1654 Gadsden Hwy Birmingham, AL",190198000000,35235,1654+Gadsden+Hwy+Birmingham+AL+35235,33.6054494,-86.6376483
145,50% off,Out of Stock,"1901 13th Ave E Tuscaloosa, AL",190198000000,35404,1901+13th+Ave+E+Tuscaloosa+AL+35404,33.1923759,-87.5182551
146,50% off,Out of Stock,"400 Oxford Exchange Blvd Oxford, AL",190198000000,36203,400+Oxford+Exchange+Blvd+Oxford+AL+36203,33.6086959,-85.7820399
147,50% off,Out of Stock,"1235 Point Mallard Pkwy SE Decatur, AL",190198000000,35601,1235+Point+Mallard+Pkwy+SE+Decatur+AL+35601,34.558799,-86.9702781
148,25% off,Out of Stock,"3489 Lowery Pkwy Fultondale, AL",190198000000,35068,3489+Lowery+Pkwy+Fultondale+AL+35068,33.6060399,-86.8055573
149,50% off,Out of Stock,"2750 Carl T Jones Dr SE Huntsville, AL",190198000000,35802,2750+Carl+T+Jones+Dr+SE+Huntsville+AL+35802,34.674648,-86.5443483
150,50% off,Out of Stock,"6275 University Dr NW Huntsville, AL",190198000000,35806,6275+University+Dr+NW+Huntsville+AL+35806,34.7429562,-86.6820206
151,50% off,Out of Stock,"8207 HIGHWAY 72 W Madison, AL",190198000000,35758,8207+HIGHWAY+72+W+Madison+AL+35758,34.7488201,-86.7562505
152,25% off,Out of Stock,"4889 Promenade Pkwy Bessemer, AL",190198000000,35022,4889+Promenade+Pkwy+Bessemer+AL+35022,33.3345501,-86.9897779
153,50% off,Out of Stock,"2576 Berryhill Rd Montgomery, AL",190198000000,36117,2576+Berryhill+Rd+Montgomery+AL+36117,32.3606937,-86.1600739
154,25% off,Out of Stock,"250 S Colonial Dr Alabaster, AL",190198000000,35007,250+S+Colonial+Dr+Alabaster+AL+35007,33.2241982,-86.8042707
155,25% off,Out of Stock,"2754 Legends Pkwy Prattville, AL",190198000000,36066,2754+Legends+Pkwy+Prattville+AL+36066,32.4578499,-86.3972395
156,25% off,Out of Stock,"1129 S Park St Carrollton, GA",190198000000,30117,1129+S+Park+St+Carrollton+GA+30117,33.5585988,-85.0770774
157,50% off,Out of Stock,"372 Cox Creek Pkwy Florence, AL",190198000000,35630,372+Cox+Creek+Pkwy+Florence+AL+35630,34.8420853,-87.6339077
158,50% off,Out of Stock,"1033 Crossings Blvd Spring Hill, TN",190198000000,37174,1033+Crossings+Blvd+Spring+Hill+TN+37174,35.7413853,-86.9372836
159,50% off,Out of Stock,"1851 Old Fort Pkwy Murfreesboro, TN",190198000000,37129,1851+Old+Fort+Pkwy+Murfreesboro+TN+37129,35.8433561,-86.425899
160,50% off,Out of Stock,"1701 Galleria Blvd Franklin, TN",190198000000,37067,1701+Galleria+Blvd+Franklin+TN+37067,35.9660895,-86.8127669
161,50% off,Out of Stock,"5579 Highway 153 Hixson, TN",190198000000,37343,5579+Highway+153+Hixson+TN+37343,35.1459645,-85.2523569
162,50% off,Out of Stock,"803 Industrial Blvd Smyrna, TN",190198000000,37167,803+Industrial+Blvd+Smyrna+TN+37167,35.9798556,-86.5711439
163,50% off,Out of Stock,"1816 Gunbarrel Rd Chattanooga, TN",190198000000,37421,1816+Gunbarrel+Rd+Chattanooga+TN+37421,35.0246112,-85.1556825
164,50% off,Out of Stock,"780 Old Hickory Blvd Brentwood, TN",190198000000,37027,780+Old+Hickory+Blvd+Brentwood+TN+37027,36.042994,-86.7785547
165,25% off,Out of Stock,"3064 Columbia Ave Franklin, TN",190198000000,37064,3064+Columbia+Ave+Franklin+TN+37064,35.892735,-86.8811476
166,50% off,Out of Stock,"2640 Enterprise Dr Opelika, AL",190198000000,36801,2640+Enterprise+Dr+Opelika+AL+36801,32.6204324,-85.4050434
167,50% off,Out of Stock,"1591 Bradley Park Dr Columbus, GA",190198000000,31904,1591+Bradley+Park+Dr+Columbus+GA+31904,32.533442,-84.9691159
168,50% off,Out of Stock,"4601 Montgomery Hwy Dothan, AL",190198000000,36303,4601+Montgomery+Hwy+Dothan+AL+36303,31.2673388,-85.447228
169,25% off,Out of Stock,"3150 Bel Air Mall Mobile, AL",190198000000,36606,3150+Bel+Air+Mall+Mobile+AL+36606,30.6712327,-88.1203096
170,25% off,Out of Stock,"1698 US Highway 98 Daphne, AL",190198000000,36526,1698+US+Highway+98+Daphne+AL+36526,30.6028747,-87.8959317
171,50% off,Out of Stock,"790 Schillinger Rd S Mobile, AL",190198000000,36695,790+Schillinger+Rd+S+Mobile+AL+36695,30.6734013,-88.2260919
172,25% off,Out of Stock,"3820 Gulf Shores Pkwy Gulf Shores, AL",190198000000,36542,3820+Gulf+Shores+Pkwy+Gulf+Shores+AL+36542,30.3039796,-87.6799946
