Google_Api_Query,Google_Maps,Item_Availability,Item_Discount,Item_Price,Item_Quantity,Store_Latitude,Store_Longitude,Store_Name,Store_Zip
11228+Old+63+S+Lucedale+MS+39452,https://maps.google.com/maps?q=11228+Old+63+S+Lucedale+MS+39452,Out of Stock,15% off,$16.88 ,0,30.9014825,-88.5957559,Walmart Supercenter #1260,39452
2424+W+Jefferson+St+Joliet+IL+60435,https://maps.google.com/maps?q=2424+W+Jefferson+St+Joliet+IL+60435,In Stock,15% off,$16.88 ,2,41.5191603,-88.1421737,Walmart Supercenter #1256,60435
1401+Il+Route+59+Shorewood+IL+60431,https://maps.google.com/maps?q=1401+Il+Route+59+Shorewood+IL+60431,In Stock,15% off,$16.88 ,12,41.5469427,-88.2032012,Walmart Supercenter #2956,60431
420+Weber+Road+Romeoville+IL+60446,https://maps.google.com/maps?q=420+Weber+Road+Romeoville+IL+60446,In Stock,15% off,$16.88 ,13,41.6074596,-88.1262367,Walmart Supercenter #4531,60446
501+E+Lincoln+Hwy+New+Lenox+IL+60451,https://maps.google.com/maps?q=501+E+Lincoln+Hwy+New+Lenox+IL+60451,In Stock,15% off,$16.88 ,13,41.5146847,-87.9533912,Walmart Supercenter #4529,60451
16241+S+Farrell+Rd+Lockport+IL+60441,https://maps.google.com/maps?q=16241+S+Farrell+Rd+Lockport+IL+60441,In Stock,15% off,$16.88 ,2,41.5921002,-88.0232758,Walmart Supercenter #3790,60441
12690+S+Route+59+Plainfield+IL+60585,https://maps.google.com/maps?q=12690+S+Route+59+Plainfield+IL+60585,In Stock,15% off,$16.88 ,17,41.653475,-88.206702,Walmart Supercenter #5038,60585
9265+159Th+St+Orland+Hills+IL+60487,https://maps.google.com/maps?q=9265+159Th+St+Orland+Hills+IL+60487,In Stock,15% off,$16.88 ,5,41.5991373,-87.8429678,Walmart Supercenter #1556,60487
2300+Us+Highway+34+Oswego+IL+60543,https://maps.google.com/maps?q=2300+Us+Highway+34+Oswego+IL+60543,In Stock,15% off,$16.88 ,15,41.7036618,-88.302364,Walmart Supercenter #3400,60543
2189+75Th+St+Darien+IL+60561,https://maps.google.com/maps?q=2189+75Th+St+Darien+IL+60561,In Stock,15% off,$16.88 ,22,41.7487443,-88.0000609,Walmart Supercenter #2215,60561
2552+W.+75Th+St+Naperville+IL+60540,https://maps.google.com/maps?q=2552+W.+75Th+St+Naperville+IL+60540,In Stock,15% off,$16.88 ,3,41.7451704,-88.1981762,Walmart Supercenter #1401,60540
333+E+Us+Route+6+Morris+IL+60450,https://maps.google.com/maps?q=333+E+Us+Route+6+Morris+IL+60450,In Stock,15% off,$16.88 ,4,41.3844995,-88.4173849,Walmart Supercenter #844,60450
22401+Central+Avenue+Richton+Park+IL+60471,https://maps.google.com/maps?q=22401+Central+Avenue+Richton+Park+IL+60471,In Stock,15% off,$16.88 ,14,41.4812222,-87.7498836,Walmart #1497,60471
2000+Orchard+Rd+Montgomery+IL+60538,https://maps.google.com/maps?q=2000+Orchard+Rd+Montgomery+IL+60538,In Stock,15% off,$16.88 ,16,41.7202369,-88.3727964,Walmart Supercenter #4286,60538
4005+167Th+St+Country+Club+Hills+IL+60478,https://maps.google.com/maps?q=4005+167Th+St+Country+Club+Hills+IL+60478,In Stock,15% off,$16.88 ,3,41.5834121,-87.7161841,Walmart Supercenter #5486,60478
2900+Kirk+Rd+Aurora+IL+60502,https://maps.google.com/maps?q=2900+Kirk+Rd+Aurora+IL+60502,In Stock,No Discount,$19.87 ,14,41.8153052,-88.2829143,Walmart Supercenter #4405,60502
801+North+Randall+Road+Batavia+IL+60510,https://maps.google.com/maps?q=801+North+Randall+Road+Batavia+IL+60510,In Stock,15% off,$16.88 ,3,41.8634112,-88.3454871,Walmart Supercenter #5352,60510
150+Smith+Rd+Saint+Charles+IL+60174,https://maps.google.com/maps?q=150+Smith+Rd+Saint+Charles+IL+60174,In Stock,15% off,$16.88 ,10,41.923569,-88.2604147,Walmart Supercenter #1898,60174
3S100+Route+53+Glen+Ellyn+IL+60137,https://maps.google.com/maps?q=3S100+Route+53+Glen+Ellyn+IL+60137,In Stock,15% off,$16.88 ,6,41.8286519,-88.056916,Walmart Supercenter #1848,60137
314+West+Army+Trail+Road+Bloomingdale+IL+60108,https://maps.google.com/maps?q=314+West+Army+Trail+Road+Bloomingdale+IL+60108,In Stock,15% off,$16.88 ,5,41.9389791,-88.1052072,Walmart Supercenter #1553,60108
6800+W+Us+Highway+34+Plano+IL+60545,https://maps.google.com/maps?q=6800+W+Us+Highway+34+Plano+IL+60545,In Stock,15% off,$16.88 ,4,41.6536255,-88.5639334,Walmart Supercenter #1003,60545
1050+N+Rohlwing+Rd+Addison+IL+60101,https://maps.google.com/maps?q=1050+N+Rohlwing+Rd+Addison+IL+60101,Out of Stock,15% off,$16.88 ,0,41.9498324,-88.034016,Walmart Supercenter #5442,60101
137+W+North+Ave+Northlake+IL+60164,https://maps.google.com/maps?q=137+W+North+Ave+Northlake+IL+60164,In Stock,75% off,$5.00 ,3,41.90645,-87.9415806,Walmart #1933,60164
3320+South+Cicero+Avenue+Cicero+IL+60804,https://maps.google.com/maps?q=3320+South+Cicero+Avenue+Cicero+IL+60804,In Stock,15% off,$16.88 ,11,41.8309205,-87.7471054,Walmart #3004,60804
1300+Des+Plaines+Ave+Forest+Park+IL+60130,https://maps.google.com/maps?q=1300+Des+Plaines+Ave+Forest+Park+IL+60130,In Stock,15% off,$16.88 ,4,41.8616063,-87.8176683,Walmart Supercenter #2204,60130
5630+W+Touhy+Ave+Niles+IL+60714,https://maps.google.com/maps?q=5630+W+Touhy+Ave+Niles+IL+60714,In Stock,15% off,$16.88 ,4,42.0149626,-87.7686509,Walmart #2816,60714
3626+Touhy+Ave+Skokie+IL+60076,https://maps.google.com/maps?q=3626+Touhy+Ave+Skokie+IL+60076,Limited Stock,15% off,$16.88 ,0,42.0127386,-87.7192606,Walmart #1998,60076
9450+Joliet+Rd+Hodgkins+IL+60525,https://maps.google.com/maps?q=9450+Joliet+Rd+Hodgkins+IL+60525,In Stock,15% off,$16.88 ,2,41.777844,-87.8635995,Walmart Supercenter #1892,60525
10260+S+Harlem+Ave+Bridgeview+IL+60455,https://maps.google.com/maps?q=10260+S+Harlem+Ave+Bridgeview+IL+60455,In Stock,15% off,$16.88 ,4,41.7063864,-87.8006164,Walmart #1779,60455
4650+W+North+Ave+Chicago+IL+60639,https://maps.google.com/maps?q=4650+W+North+Ave+Chicago+IL+60639,Out of Stock,87% off,$2.50 ,0,41.911491,-87.7428073,Walmart Supercenter #5402,60639
4626+W+Diversey+Ave+Chicago+IL+60639,https://maps.google.com/maps?q=4626+W+Diversey+Ave+Chicago+IL+60639,Out of Stock,75% off,$5.00 ,0,41.9345829,-87.7429611,Walmart #5617,60639
7050+S+Cicero+Ave+Bedford+Park+IL+60638,https://maps.google.com/maps?q=7050+S+Cicero+Ave+Bedford+Park+IL+60638,Out of Stock,75% off,$5.00 ,0,41.7654975,-87.7454226,Walmart Supercenter #1938,60638
8331+S+Stewart+Ave+Chicago+IL+60620,https://maps.google.com/maps?q=8331+S+Stewart+Ave+Chicago+IL+60620,Out of Stock,15% off,$16.88 ,0,41.7402379,-87.6329824,Walmart Supercenter #5781,60620
2500+W+95Th+St+Evergreen+Park+IL+60805,https://maps.google.com/maps?q=2500+W+95Th+St+Evergreen+Park+IL+60805,Out of Stock,15% off,$16.88 ,0,41.7209755,-87.6846917,Walmart Supercenter #5485,60805
900+South+Route+83+Villa+Park+IL+60181,https://maps.google.com/maps?q=900+South+Route+83+Villa+Park+IL+60181,Out of Stock,15% off,$16.88 ,0,41.8717928,-87.9627803,Walmart Supercenter #1737,60181
10900+S.+Doty+Avenue+Chicago+IL+60628,https://maps.google.com/maps?q=10900+S.+Doty+Avenue+Chicago+IL+60628,Out of Stock,15% off,$16.88 ,0,41.6967669,-87.5991962,Walmart #5965,60628
1100+5Th+Ave+Hammond+IN+46320,https://maps.google.com/maps?q=1100+5Th+Ave+Hammond+IN+46320,Out of Stock,15% off,$16.88 ,0,41.6927489,-87.5196465,Walmart Supercenter #4631,46320
3315+N+University+St+Peoria+IL+61604,https://maps.google.com/maps?q=3315+N+University+St+Peoria+IL+61604,In Stock,15% off,$16.88 ,3,40.7282105,-89.6160416,Walmart #1323,61604
401+River+Rd+East+Peoria+IL+61611,https://maps.google.com/maps?q=401+River+Rd+East+Peoria+IL+61611,Limited Stock,15% off,$16.88 ,0,40.6831022,-89.584831,Walmart Supercenter #1028,61611
1980+Freedom+Pkwy+Washington+IL+61571,https://maps.google.com/maps?q=1980+Freedom+Pkwy+Washington+IL+61571,In Stock,15% off,$16.88 ,6,40.7068211,-89.4569342,Walmart Supercenter #1421,61571
8915+N+Allen+Rd+Peoria+IL+61615,https://maps.google.com/maps?q=8915+N+Allen+Rd+Peoria+IL+61615,In Stock,15% off,$16.88 ,12,40.7957038,-89.6339912,Walmart Supercenter #3460,61615
155+E+Courtland+St+Morton+IL+61550,https://maps.google.com/maps?q=155+E+Courtland+St+Morton+IL+61550,In Stock,15% off,$16.88 ,6,40.6301035,-89.461662,Walmart Supercenter #5157,61550
2071+N+Main+St+Canton+IL+61520,https://maps.google.com/maps?q=2071+N+Main+St+Canton+IL+61520,In Stock,15% off,$16.88 ,5,40.5923053,-90.0333823,Walmart #1713,61520
2225+W+Market+St+Bloomington+IL+61705,https://maps.google.com/maps?q=2225+W+Market+St+Bloomington+IL+61705,In Stock,15% off,$16.88 ,13,40.4898318,-89.0413771,Walmart Supercenter #3459,61705
730+Tenney+St+Kewanee+IL+61443,https://maps.google.com/maps?q=730+Tenney+St+Kewanee+IL+61443,In Stock,15% off,$16.88 ,11,41.221036,-89.9222573,Walmart Supercenter #633,61443
300+Greenbriar+Dr+Normal+IL+61761,https://maps.google.com/maps?q=300+Greenbriar+Dr+Normal+IL+61761,In Stock,No Discount,$19.87 ,3,40.5149494,-88.9491673,Walmart Supercenter #1125,61761
825+Malerich+Dr+Lincoln+IL+62656,https://maps.google.com/maps?q=825+Malerich+Dr+Lincoln+IL+62656,In Stock,No Discount,$19.87 ,14,40.154229,-89.398165,Walmart Supercenter #199,62656
659+Knox+Square+Dr+Galesburg+IL+61401,https://maps.google.com/maps?q=659+Knox+Square+Dr+Galesburg+IL+61401,In Stock,15% off,$16.88 ,9,40.9817874,-90.3598313,Walmart Supercenter #775,61401
1706+W+Reynolds+St+Pontiac+IL+61764,https://maps.google.com/maps?q=1706+W+Reynolds+St+Pontiac+IL+61764,In Stock,15% off,$16.88 ,9,40.8702606,-88.6598553,Walmart Supercenter #1386,61764
2111+Claude+Bailey+Pkwy+Princeton+IL+61356,https://maps.google.com/maps?q=2111+Claude+Bailey+Pkwy+Princeton+IL+61356,In Stock,15% off,$16.88 ,4,41.3968227,-89.4641735,Walmart Supercenter #636,61356
3320+Veterans+Dr+Pekin+IL+61554,https://maps.google.com/maps?q=3320+Veterans+Dr+Pekin+IL+61554,Out of Stock,15% off,$16.88 ,0,40.5379155,-89.5949919,Walmart Supercenter #603,61554
4224+N+Prospect+St+Decatur+IL+62526,https://maps.google.com/maps?q=4224+N+Prospect+St+Decatur+IL+62526,In Stock,15% off,$16.88 ,15,39.900037,-88.9515214,Walmart Supercenter #1690,62526
845+Broadmeadow+Rd+Rantoul+IL+61866,https://maps.google.com/maps?q=845+Broadmeadow+Rd+Rantoul+IL+61866,In Stock,15% off,$16.88 ,12,40.3057482,-88.1788323,Walmart Supercenter #1093,61866
4625+E+Maryland+St+Decatur+IL+62521,https://maps.google.com/maps?q=4625+E+Maryland+St+Decatur+IL+62521,In Stock,15% off,$16.88 ,5,39.8181478,-88.8829843,Walmart Supercenter #2728,62521
2610+N+Prospect+Ave+Champaign+IL+61822,https://maps.google.com/maps?q=2610+N+Prospect+Ave+Champaign+IL+61822,In Stock,15% off,$16.88 ,4,40.1472094,-88.25494,Walmart Supercenter #1734,61822
1450+E+Main+St+Carbondale+IL+62901,https://maps.google.com/maps?q=1450+E+Main+St+Carbondale+IL+62901,Limited Stock,75% off,$5.00 ,0,37.7385821,-89.1869656,Walmart Supercenter #196,62901
2802+Outer+Road+Drive+Marion+IL+62959,https://maps.google.com/maps?q=2802+Outer+Road+Drive+Marion+IL+62959,In Stock,15% off,$16.88 ,3,37.7481988,-88.9716035,Walmart Supercenter #216,62959
6495+Country+Club+Rd+Murphysboro+IL+62966,https://maps.google.com/maps?q=6495+Country+Club+Rd+Murphysboro+IL+62966,In Stock,15% off,$16.88 ,5,37.7596276,-89.2830928,Walmart Supercenter #302,62966
215+E+Grantway+St+Du+Quoin+IL+62832,https://maps.google.com/maps?q=215+E+Grantway+St+Du+Quoin+IL+62832,In Stock,15% off,$16.88 ,8,37.9975133,-89.2381034,Walmart Supercenter #252,62832
5130+Hinkleville+Rd+Paducah+KY+42001,https://maps.google.com/maps?q=5130+Hinkleville+Rd+Paducah+KY+42001,In Stock,15% off,$16.88 ,8,37.0725502,-88.6881689,Walmart Supercenter #491,42001
3439+William+St+Cape+Girardeau+MO+63701,https://maps.google.com/maps?q=3439+William+St+Cape+Girardeau+MO+63701,In Stock,15% off,$16.88 ,4,37.3014971,-89.5860092,Walmart Supercenter #188,63701
3220+Irvin+Cobb+Dr+Paducah+KY+42003,https://maps.google.com/maps?q=3220+Irvin+Cobb+Dr+Paducah+KY+42003,In Stock,15% off,$16.88 ,15,37.0540468,-88.5663463,Walmart Supercenter #431,42003
1713+S+Park+Ave+Herrin+IL+62948,https://maps.google.com/maps?q=1713+S+Park+Ave+Herrin+IL+62948,Out of Stock,55% off,$9.00 ,0,37.7863643,-89.0288355,Walmart #596,62948
919+Giacone+Dr+Benton+IL+62812,https://maps.google.com/maps?q=919+Giacone+Dr+Benton+IL+62812,Out of Stock,15% off,$16.88 ,0,38.000975,-88.9367473,Walmart Supercenter #262,62812
710+S+Commercial+St+Harrisburg+IL+62946,https://maps.google.com/maps?q=710+S+Commercial+St+Harrisburg+IL+62946,Out of Stock,15% off,$16.88 ,0,37.7281292,-88.5328139,Walmart Supercenter #237,62946
300+Leigh+Ave+Anna+IL+62906,https://maps.google.com/maps?q=300+Leigh+Ave+Anna+IL+62906,Out of Stock,15% off,$16.88 ,0,37.4617617,-89.2230958,Walmart Supercenter #233,62906
3051+E+Jackson+Blvd+Jackson+MO+63755,https://maps.google.com/maps?q=3051+E+Jackson+Blvd+Jackson+MO+63755,Out of Stock,75% off,$5.00 ,0,37.3619605,-89.6347267,Walmart Supercenter #122,63755
110+Davidson+Rd+Mount+Vernon+IL+62864,https://maps.google.com/maps?q=110+Davidson+Rd+Mount+Vernon+IL+62864,Out of Stock,15% off,$16.88 ,0,38.3096698,-88.9585821,Walmart Supercenter #224,62864
Hwy+150/2206+State+S+Chester+IL+62233,https://maps.google.com/maps?q=Hwy+150/2206+State+S+Chester+IL+62233,Out of Stock,15% off,$16.88 ,0,37.9253364,-89.8044421,Walmart #352,62233
4450+E+Mccain+Blvd+North+Little+Rock+AR+72117,https://maps.google.com/maps?q=4450+E+Mccain+Blvd+North+Little+Rock+AR+72117,In Stock,15% off,$16.88 ,5,34.7865594,-92.2148103,Walmart Supercenter #1105,72117
9053+Highway+107+Sherwood+AR+72120,https://maps.google.com/maps?q=9053+Highway+107+Sherwood+AR+72120,In Stock,15% off,$16.88 ,12,34.838831,-92.2368896,Walmart Supercenter #7,72120
12001+Maumelle+Blvd+North+Little+Rock+AR+72113,https://maps.google.com/maps?q=12001+Maumelle+Blvd+North+Little+Rock+AR+72113,In Stock,15% off,$16.88 ,15,34.8317082,-92.3946067,Walmart Supercenter #4460,72113
19301+Cantrell+Rd+Little+Rock+AR+72223,https://maps.google.com/maps?q=19301+Cantrell+Rd+Little+Rock+AR+72223,In Stock,15% off,$16.88 ,4,34.8090152,-92.4859194,Walmart Supercenter #5244,72223
2000+John+Harden+Dr+Jacksonville+AR+72076,https://maps.google.com/maps?q=2000+John+Harden+Dr+Jacksonville+AR+72076,In Stock,15% off,$16.88 ,3,34.8848267,-92.1125019,Walmart Supercenter #24,72076
400+Bryant+Ave+Bryant+AR+72022,https://maps.google.com/maps?q=400+Bryant+Ave+Bryant+AR+72022,In Stock,15% off,$16.88 ,2,34.6242002,-92.4951201,Walmart Supercenter #3230,72022
17309+Interstate+30+S+Benton+AR+72015,https://maps.google.com/maps?q=17309+Interstate+30+S+Benton+AR+72015,In Stock,15% off,$16.88 ,13,34.577236,-92.5801778,Walmart Supercenter #85,72015
304+S+Rockwood+Dr+Cabot+AR+72023,https://maps.google.com/maps?q=304+S+Rockwood+Dr+Cabot+AR+72023,In Stock,15% off,$16.88 ,22,34.976692,-92.0414253,Walmart Supercenter #2587,72023
3900+Dave+Ward+Dr+Conway+AR+72034,https://maps.google.com/maps?q=3900+Dave+Ward+Dr+Conway+AR+72034,In Stock,15% off,$16.88 ,16,35.0727703,-92.4953521,Walmart Supercenter #2575,72034
1155+Hwy+65+North+Conway+AR+72032,https://maps.google.com/maps?q=1155+Hwy+65+North+Conway+AR+72032,In Stock,15% off,$16.88 ,14,35.1086093,-92.4376486,Walmart Supercenter #5,72032
322+Brownsville+Loop+Lonoke+AR+72086,https://maps.google.com/maps?q=322+Brownsville+Loop+Lonoke+AR+72086,Limited Stock,15% off,$16.88 ,0,34.8057309,-91.894422,Walmart Supercenter #169,72086
2003+W.+Center+St+Beebe+AR+72012,https://maps.google.com/maps?q=2003+W.+Center+St+Beebe+AR+72012,In Stock,15% off,$16.88 ,2,35.0657189,-91.905497,Walmart #4168,72012
2700+S+Shackleford+Rd+Little+Rock+AR+72205,https://maps.google.com/maps?q=2700+S+Shackleford+Rd+Little+Rock+AR+72205,Out of Stock,75% off,$5.00 ,0,34.7283127,-92.3975621,Walmart Supercenter #126,72205
700+Bowman+Rd+Little+Rock+AR+72211,https://maps.google.com/maps?q=700+Bowman+Rd+Little+Rock+AR+72211,Out of Stock,75% off,$5.00 ,0,34.7484358,-92.4105184,Walmart #5706,72211
8801+Baseline+Rd+Little+Rock+AR+72209,https://maps.google.com/maps?q=8801+Baseline+Rd+Little+Rock+AR+72209,Out of Stock,75% off,$5.00 ,0,34.6675423,-92.3770659,Walmart Supercenter #124,72209
4870+Elm+Springs+Road+Springdale+AR+72762,https://maps.google.com/maps?q=4870+Elm+Springs+Road+Springdale+AR+72762,In Stock,15% off,$16.88 ,12,36.1955274,-94.1835685,Walmart #4108,72762
3919+No.+Mall+Ave+Fayetteville+AR+72703,https://maps.google.com/maps?q=3919+No.+Mall+Ave+Fayetteville+AR+72703,In Stock,15% off,$16.88 ,3,36.1224824,-94.152976,Walmart Supercenter #359,72703
2004+S+Pleasant+St+Springdale+AR+72764,https://maps.google.com/maps?q=2004+S+Pleasant+St+Springdale+AR+72764,Limited Stock,15% off,$16.88 ,0,36.1662466,-94.1467381,Walmart Supercenter #54,72764
4208+Pleasant+Crossing+Blvd+Rogers+AR+72758,https://maps.google.com/maps?q=4208+Pleasant+Crossing+Blvd+Rogers+AR+72758,In Stock,15% off,$16.88 ,3,36.2788311,-94.1512165,Walmart Supercenter #5260,72758
2875+W+Mrtn+Luther+K+Fayetteville+AR+72704,https://maps.google.com/maps?q=2875+W+Mrtn+Luther+K+Fayetteville+AR+72704,In Stock,15% off,$16.88 ,5,36.0507283,-94.201344,Walmart Supercenter #144,72704
2110+W+Walnut+St+Rogers+AR+72756,https://maps.google.com/maps?q=2110+W+Walnut+St+Rogers+AR+72756,In Stock,15% off,$16.88 ,16,36.3313003,-94.1490539,Walmart Supercenter #1,72756
406+S+Walton+Blvd+Bentonville+AR+72712,https://maps.google.com/maps?q=406+S+Walton+Blvd+Bentonville+AR+72712,In Stock,No Discount,$19.87 ,7,36.368142,-94.224396,Walmart Supercenter #100,72712
157+Gary+Hatfield+Way+Huntsville+AR+72740,https://maps.google.com/maps?q=157+Gary+Hatfield+Way+Huntsville+AR+72740,In Stock,15% off,$16.88 ,12,36.112699,-93.7158054,Walmart Supercenter #373,72740
100+Commercial+Ln+Pineville+MO+64856,https://maps.google.com/maps?q=100+Commercial+Ln+Pineville+MO+64856,In Stock,15% off,$16.88 ,5,36.5076317,-94.278916,Walmart Supercenter #5261,64856
1000+W+Trimble+Ave+Berryville+AR+72616,https://maps.google.com/maps?q=1000+W+Trimble+Ave+Berryville+AR+72616,In Stock,15% off,$16.88 ,5,36.3784861,-93.5873992,Walmart Supercenter #76,72616
Rr+6+Box+1895+Stilwell+OK+74960,https://maps.google.com/maps?q=Rr+6+Box+1895+Stilwell+OK+74960,In Stock,15% off,$16.88 ,12,35.7986941,-94.6232231,Walmart Supercenter #81,74960
2901+Highway+412+E+Siloam+Springs+AR+72761,https://maps.google.com/maps?q=2901+Highway+412+E+Siloam+Springs+AR+72761,Out of Stock,15% off,$16.88 ,0,36.1834099,-94.5125828,Walmart Supercenter #4,72761
1401+Old+Exeter+Road+Cassville+MO+65625,https://maps.google.com/maps?q=1401+Old+Exeter+Road+Cassville+MO+65625,Out of Stock,15% off,$16.88 ,0,36.6772027,-93.8900332,Walmart Supercenter #914,65625
1107+S+Main+St+Jay+OK+74346,https://maps.google.com/maps?q=1107+S+Main+St+Jay+OK+74346,Out of Stock,15% off,$16.88 ,0,36.4193212,-94.8061428,Walmart #327,74346
2115+S+Main+St+Grove+OK+74344,https://maps.google.com/maps?q=2115+S+Main+St+Grove+OK+74344,Out of Stock,15% off,$16.88 ,0,36.5762776,-94.7657608,Walmart Supercenter #90,74344
8301+Rogers+Ave+Fort+Smith+AR+72903,https://maps.google.com/maps?q=8301+Rogers+Ave+Fort+Smith+AR+72903,In Stock,15% off,$16.88 ,16,35.349683,-94.3389966,Walmart Supercenter #141,72903
2425+South+Zero+St+Fort+Smith+AR+72901,https://maps.google.com/maps?q=2425+South+Zero+St+Fort+Smith+AR+72901,In Stock,15% off,$16.88 ,14,35.3289918,-94.4073681,Walmart Supercenter #125,72901
2214+Fayetteville+Rd+Van+Buren+AR+72956,https://maps.google.com/maps?q=2214+Fayetteville+Rd+Van+Buren+AR+72956,In Stock,15% off,$16.88 ,4,35.4693645,-94.3535989,Walmart Supercenter #16,72956
551+Liberty+Dr+Greenwood+AR+72936,https://maps.google.com/maps?q=551+Liberty+Dr+Greenwood+AR+72936,In Stock,15% off,$16.88 ,8,35.2207071,-94.2966527,Walmart Supercenter #3231,72936
3108+N+Broadway+St+Poteau+OK+74953,https://maps.google.com/maps?q=3108+N+Broadway+St+Poteau+OK+74953,In Stock,15% off,$16.88 ,18,35.0946441,-94.6284096,Walmart Supercenter #31,74953
1101+W+Ruth+Ave+Sallisaw+OK+74955,https://maps.google.com/maps?q=1101+W+Ruth+Ave+Sallisaw+OK+74955,In Stock,15% off,$16.88 ,2,35.4510538,-94.8018523,Walmart Supercenter #47,74955
1400+East+Main+St+Booneville+AR+72927,https://maps.google.com/maps?q=1400+East+Main+St+Booneville+AR+72927,In Stock,15% off,$16.88 ,11,35.13968,-93.9026074,Walmart Supercenter #55,72927
2100+No.+62Nd+St.+Fort+Smith+AR+72904,https://maps.google.com/maps?q=2100+No.+62Nd+St.+Fort+Smith+AR+72904,Out of Stock,15% off,$16.88 ,0,35.399808,-94.3630969,Walmart Supercenter #388,72904
367+W+Cherry+St+Alma+AR+72921,https://maps.google.com/maps?q=367+W+Cherry+St+Alma+AR+72921,Out of Stock,15% off,$16.88 ,0,35.4791065,-94.2286898,Walmart Supercenter #358,72921
1516+N+18Th+St+Ozark+AR+72949,https://maps.google.com/maps?q=1516+N+18Th+St+Ozark+AR+72949,Out of Stock,15% off,$16.88 ,0,35.5036483,-93.8438216,Walmart #209,72949
1501+E+Walnut+St+Paris+AR+72855,https://maps.google.com/maps?q=1501+E+Walnut+St+Paris+AR+72855,Out of Stock,15% off,$16.88 ,0,35.2934212,-93.7161421,Walmart #230,72855
1312+E+Main+St+Stigler+OK+74462,https://maps.google.com/maps?q=1312+E+Main+St+Stigler+OK+74462,Out of Stock,15% off,$16.88 ,0,35.2522709,-95.108522,Walmart Supercenter #276,74462
9400+Ralston+Road+Arvada+CO+80002,https://maps.google.com/maps?q=9400+Ralston+Road+Arvada+CO+80002,In Stock,15% off,$16.88 ,5,39.8005201,-105.1026902,Walmart Supercenter #4734,80002
7155+Sheridan+Blvd+Westminster+CO+80003,https://maps.google.com/maps?q=7155+Sheridan+Blvd+Westminster+CO+80003,In Stock,15% off,$16.88 ,14,39.8252287,-105.0562894,Walmart Supercenter #3824,80003
5957+W.+44th+Ave+Lakeside+CO+80212,https://maps.google.com/maps?q=5957+W.+44th+Ave+Lakeside+CO+80212,In Stock,15% off,$16.88 ,6,39.7792912,-105.0610385,Walmart Supercenter #5957,80212
9499+Sheridan+Blvd+Westminster+CO+80031,https://maps.google.com/maps?q=9499+Sheridan+Blvd+Westminster+CO+80031,In Stock,15% off,$16.88 ,7,39.8677603,-105.0568374,Walmart Supercenter #2223,80031
7455+W+Colfax+Ave+Lakewood+CO+80214,https://maps.google.com/maps?q=7455+W+Colfax+Ave+Lakewood+CO+80214,In Stock,15% off,$16.88 ,6,39.7426836,-105.0795499,Walmart Supercenter #2125,80214
500+Summit+Blvd+Broomfield+CO+80021,https://maps.google.com/maps?q=500+Summit+Blvd+Broomfield+CO+80021,In Stock,15% off,$16.88 ,13,39.9257629,-105.1357634,Walmart Supercenter #5341,80021
4651+W+121st+Ave+Broomfield+CO+80020,https://maps.google.com/maps?q=4651+W+121st+Ave+Broomfield+CO+80020,In Stock,15% off,$16.88 ,24,39.9167379,-105.0464264,Walmart Supercenter #4288,80020
9901+Grant+St+Thornton+CO+80229,https://maps.google.com/maps?q=9901+Grant+St+Thornton+CO+80229,In Stock,15% off,$16.88 ,11,39.8763054,-104.9861653,Walmart Supercenter #1231,80229
2770+W+Evans+Ave+Denver+CO+80219,https://maps.google.com/maps?q=2770+W+Evans+Ave+Denver+CO+80219,In Stock,15% off,$16.88 ,15,39.6777029,-105.0216102,Walmart Supercenter #5676,80219
200+W+136th+Ave+Westminster+CO+80234,https://maps.google.com/maps?q=200+W+136th+Ave+Westminster+CO+80234,In Stock,15% off,$16.88 ,2,39.9404466,-104.9905472,Walmart Supercenter #3867,80234
7800+Smith+Rd+Denver+CO+80207,https://maps.google.com/maps?q=7800+Smith+Rd+Denver+CO+80207,In Stock,15% off,$16.88 ,4,39.7697618,-104.8976515,Walmart Supercenter #3533,80207
5990+Dahlia+St+Commerce+City+CO+80022,https://maps.google.com/maps?q=5990+Dahlia+St+Commerce+City+CO+80022,Out of Stock,75% off,$5.00 ,0,39.8046683,-104.928117,Walmart Supercenter #2752,80022
440+Wadsworth+Blvd+Lakewood+CO+80226,https://maps.google.com/maps?q=440+Wadsworth+Blvd+Lakewood+CO+80226,Out of Stock,15% off,$16.88 ,0,39.7222505,-105.0804016,Walmart Supercenter #4284,80226
7700+W+Quincy+Ave+Littleton+CO+80123,https://maps.google.com/maps?q=7700+W+Quincy+Ave+Littleton+CO+80123,Out of Stock,15% off,$16.88 ,0,39.6361145,-105.0833245,Walmart Supercenter #1308,80123
601+Englewood+Pkwy+Englewood+CO+80110,https://maps.google.com/maps?q=601+Englewood+Pkwy+Englewood+CO+80110,Out of Stock,15% off,$16.88 ,0,39.6561666,-104.9947466,Walmart Supercenter #2751,80110
14000+E+Exposition+Ave+Aurora+CO+80012,https://maps.google.com/maps?q=14000+E+Exposition+Ave+Aurora+CO+80012,In Stock,15% off,$16.88 ,5,39.7020202,-104.8263096,Walmart Supercenter #1492,80012
9400+E+Hampden+Ave+Denver+CO+80231,https://maps.google.com/maps?q=9400+E+Hampden+Ave+Denver+CO+80231,In Stock,15% off,$16.88 ,5,39.6519053,-104.8792121,Walmart Supercenter #3566,80231
